"lsoa11cd","date","lsoa11nm","Rural Urban","Occupation: All categories: Occupation; measures: Value","Occupation: 1. Managers, directors and senior officials; measures: Value","Occupation: 11. Corporate managers and directors; measures: Value","Occupation: 111. Chief Executives and Senior Officials; measures: Value","Occupation: 112. Production Managers and Directors; measures: Value","Occupation: 113. Functional Managers and Directors; measures: Value","Occupation: 115. Financial Institution Managers and Directors; measures: Value","Occupation: 116. Managers and Directors in Transport and Logistics; measures: Value","Occupation: 117. Senior Officers in Protective Services; measures: Value","Occupation: 118. Health and Social Services Managers and Directors; measures: Value","Occupation: 119. Managers and Directors in Retail and Wholesale; measures: Value","Occupation: 12. Other managers and proprietors; measures: Value","Occupation: 121. Managers and Proprietors in Agriculture Related Services; measures: Value","Occupation: 122. Managers and Proprietors in Hospitality and Leisure Services; measures: Value","Occupation: 124. Managers and Proprietors in Health and Care Services; measures: Value","Occupation: 125. Managers and Proprietors in Other Services; measures: Value","Occupation: 2. Professional occupations; measures: Value","Occupation: 21. Science research, engineering and technology professionals; measures: Value","Occupation: 211. Natural and Social Science Professionals; measures: Value","Occupation: 212. Engineering Professionals; measures: Value","Occupation: 213. Information Technology and Telecommunications Professionals; measures: Value","Occupation: 214. Conservation and Environment Professionals; measures: Value","Occupation: 215. Research and Development Managers; measures: Value","Occupation: 22. Health professionals; measures: Value","Occupation: 221. Health Professionals; measures: Value","Occupation: 222. Therapy Professionals; measures: Value","Occupation: 223. Nursing and Midwifery Professionals; measures: Value","Occupation: 23. Teaching and educational professionals; measures: Value","Occupation: 231. Teaching and Educational Professionals; measures: Value","Occupation: 24. Business, media and public service professionals; measures: Value","Occupation: 241. Legal Professionals; measures: Value","Occupation: 242. Research and Administrative Professionals; measures: Value","Occupation: 243. Architects, Town Planners and Surveyors; measures: Value","Occupation: 244. Welfare Professionals; measures: Value","Occupation: 245. Librarians and Related Professionals; measures: Value","Occupation: 246. Quality and Regulatory Professionals; measures: Value","Occupation: 247. Media Professionals; measures: Value","Occupation: 3. Associate professional and technical occupations; measures: Value","Occupation: 31. Science, engineering and technology associate professionals; measures: Value","Occupation: 311. Science, Engineering and Production Technicians; measures: Value","Occupation: 312. Draughtspersons and Related Architectural Technicians; measures: Value","Occupation: 313. Information Technology Technicians; measures: Value","Occupation: 32. Health and social care associate professionals; measures: Value","Occupation: 321. Health Associate Professionals; measures: Value","Occupation: 323. Welfare and Housing Associate Professionals; measures: Value","Occupation: 33. Protective Service Occupations; measures: Value","Occupation: 331. Protective Service Occupations; measures: Value","Occupation: 34. Culture, media and sports occupations; measures: Value","Occupation: 341. Artistic, Literary and Media Occupations; measures: Value","Occupation: 342. Design Occupations; measures: Value","Occupation: 344. Sports and Fitness Occupations; measures: Value","Occupation: 35. Business and public service associate professionals; measures: Value","Occupation: 351. Transport Associate Professionals; measures: Value","Occupation: 352. Legal Associate Professionals; measures: Value","Occupation: 353. Business, Finance and Related Associate Professionals; measures: Value","Occupation: 354. Sales, Marketing and Related Associate Professionals; measures: Value","Occupation: 355. Conservation and Environmental associate professionals; measures: Value","Occupation: 356. Public Services and Other Associate Professionals; measures: Value","Occupation: 4. Administrative and secretarial occupations; measures: Value","Occupation: 41. Administrative occupations; measures: Value","Occupation: 411. Government and Related Organisations; measures: Value","Occupation: 412. Finance; measures: Value","Occupation: 413. Records; measures: Value","Occupation: 415. Other Administrative Occupations; measures: Value","Occupation: 416. Office Managers and Supervisors; measures: Value","Occupation: 42. Secretarial and related occupations; measures: Value","Occupation: 421. Secretarial and Related Occupations; measures: Value","Occupation: 5. Skilled trades occupations; measures: Value","Occupation: 51. Skilled agricultural and related trades; measures: Value","Occupation: 511. Agricultural and Related Trades; measures: Value","Occupation: 52. Skilled metal, electrical and electronic trades; measures: Value","Occupation: 521. Metal Forming, Welding and Related Trades; measures: Value","Occupation: 522. Metal Machining, Fitting and Instrument Making Trades; measures: Value","Occupation: 523. Vehicle Trades; measures: Value","Occupation: 524. Electrical and Electronic Trades; measures: Value","Occupation: 525. Skilled Metal, Electrical and Electronic Trades Supervisors; measures: Value","Occupation: 53. Skilled construction and building trades; measures: Value","Occupation: 531. Construction and Building Trades; measures: Value","Occupation: 532. Building Finishing Trades; measures: Value","Occupation: 533. Construction and Building Trades Supervisors; measures: Value","Occupation: 54. Textiles, printing and other skilled trades; measures: Value","Occupation: 541. Textiles and Garments Trades; measures: Value","Occupation: 542. Printing Trades; measures: Value","Occupation: 543. Food Preparation and Hospitality Trades; measures: Value","Occupation: 544. Other Skilled Trades; measures: Value","Occupation: 6. Caring, leisure and other service occupations; measures: Value","Occupation: 61. Caring personal service occupations; measures: Value","Occupation: 612. Childcare and Related Personal Services; measures: Value","Occupation: 613. Animal Care and Control Services; measures: Value","Occupation: 614. Caring Personal Services; measures: Value","Occupation: 62. Leisure, travel and related personal service occupations; measures: Value","Occupation: 621. Leisure and Travel Services; measures: Value","Occupation: 622. Hairdressers and Related Services; measures: Value","Occupation: 623. Housekeeping and Related Services; measures: Value","Occupation: 624. Cleaning and Housekeeping Managers and Supervisors; measures: Value","Occupation: 7. Sales and customer service occupations; measures: Value","Occupation: 71. Sales occupations; measures: Value","Occupation: 711. Sales Assistants and Retail Cashiers; measures: Value","Occupation: 712. Sales Related Occupations; measures: Value","Occupation: 713. Sales Supervisors; measures: Value","Occupation: 72. Customer service occupations; measures: Value","Occupation: 721. Customer Service Occupations; measures: Value","Occupation: 722. Customer Service Managers and Supervisors; measures: Value","Occupation: 8. Process, plant and machine operatives; measures: Value","Occupation: 81. Process, plant and machine operatives; measures: Value","Occupation: 811. Process Operatives; measures: Value","Occupation: 812. Plant and Machine Operatives; measures: Value","Occupation: 813. Assemblers and Routine Operatives; measures: Value","Occupation: 814. Construction Operatives; measures: Value","Occupation: 82. Transport and mobile machine drivers and operatives; measures: Value","Occupation: 821. Road Transport Drivers; measures: Value","Occupation: 822. Mobile Machine Drivers and Operatives; measures: Value","Occupation: 823. Other Drivers and Transport Operatives; measures: Value","Occupation: 9. Elementary occupations; measures: Value","Occupation: 91. Elementary trades and related occupations; measures: Value","Occupation: 911. Elementary Agricultural Occupations; measures: Value","Occupation: 912. Elementary Construction Occupations; measures: Value","Occupation: 913. Elementary Process Plant Occupations; measures: Value","Occupation: 92. Elementary administration and service occupations; measures: Value","Occupation: 921. Elementary Administration Occupations; measures: Value","Occupation: 923. Elementary Cleaning Occupations; measures: Value","Occupation: 924. Elementary Security Occupations; measures: Value","Occupation: 925. Elementary Sales Occupations; measures: Value","Occupation: 926. Elementary Storage Occupations; measures: Value","Occupation: 927. Other Elementary Services Occupations; measures: Value"
"E01006538",2011,"Liverpool 055E","Total",643,47,30,1,7,9,1,3,0,2,7,17,0,4,1,12,108,27,0,15,11,0,1,22,10,0,12,37,37,22,1,8,4,3,0,3,3,62,10,4,0,6,7,3,4,12,12,6,2,2,2,27,0,0,9,7,0,11,77,54,9,19,7,15,4,23,23,68,1,1,25,2,10,4,8,1,22,17,4,1,20,1,3,14,2,75,51,19,2,30,24,5,12,5,2,76,57,51,4,2,19,12,7,75,36,11,8,13,4,39,29,7,3,55,3,0,1,2,52,5,15,8,3,6,15
"E01006539",2011,"Liverpool 047B","Total",732,104,72,6,22,18,3,5,2,6,10,32,1,8,1,22,265,30,1,13,15,1,0,78,49,5,24,82,82,75,25,27,7,12,0,0,4,91,10,5,0,5,7,4,3,9,9,24,12,6,6,41,0,3,11,17,0,10,83,55,12,17,10,12,4,28,28,42,2,2,14,1,1,3,8,1,13,10,3,0,13,0,0,7,6,32,29,14,0,15,3,1,0,2,0,42,36,30,5,1,6,5,1,28,14,7,4,3,0,14,12,2,0,45,3,0,1,2,42,7,2,8,3,4,18
"E01006540",2011,"Liverpool 024A","Total",487,37,10,0,2,1,0,1,0,2,4,27,0,6,1,20,43,7,3,1,3,0,0,12,5,0,7,11,11,13,0,2,2,6,1,0,2,40,10,2,0,8,8,0,8,2,2,6,1,0,5,14,0,0,2,10,0,2,45,35,6,8,13,7,1,10,10,44,0,0,14,1,1,3,9,0,18,10,8,0,12,0,1,10,1,60,45,10,0,35,15,8,1,3,3,57,36,31,1,4,21,13,8,39,13,5,2,2,4,26,21,5,0,122,25,0,3,22,97,6,36,17,4,9,25
"E01006541",2011,"Liverpool 015A","Total",717,46,30,0,12,2,2,2,0,2,10,16,0,4,2,10,69,9,1,2,6,0,0,14,3,0,11,21,21,25,4,8,6,4,0,2,1,53,11,7,0,4,13,4,9,1,1,5,3,1,1,23,0,1,7,4,0,11,144,119,38,24,21,28,8,25,25,84,2,2,25,4,4,1,14,2,38,30,7,1,19,0,4,13,2,78,47,13,1,33,31,10,13,4,4,77,61,57,1,3,16,15,1,79,35,12,3,8,12,44,38,4,2,87,13,0,6,7,74,6,23,17,1,14,13
"E01006542",2011,"Liverpool 018A","Total",565,31,18,0,4,5,0,2,0,2,5,13,0,3,0,10,39,12,1,5,4,1,1,8,1,1,6,12,12,7,0,4,1,2,0,0,0,64,7,6,1,0,16,3,13,7,7,6,6,0,0,28,0,3,10,9,0,6,71,60,16,18,10,11,5,11,11,58,0,0,17,5,3,2,5,2,28,23,5,0,13,0,4,9,0,64,50,19,1,30,14,6,5,2,1,66,52,46,6,0,14,13,1,54,19,9,2,2,6,35,25,8,2,118,8,0,4,4,110,5,29,12,2,28,34
"E01006543",2011,"Liverpool 015B","Total",626,37,24,0,8,1,3,3,0,5,4,13,1,6,0,6,51,7,0,3,3,0,1,14,1,0,13,14,14,16,0,7,3,6,0,0,0,62,8,3,2,3,11,3,8,8,8,8,5,0,3,27,0,4,7,5,0,11,120,92,25,30,10,23,4,28,28,88,4,4,28,5,4,5,13,1,47,29,13,5,9,0,1,7,1,73,57,23,0,34,16,7,6,1,2,76,58,52,3,3,18,16,2,53,28,6,4,7,11,25,23,0,2,66,12,0,4,8,54,11,17,4,1,8,13
"E01006544",2011,"Liverpool 015C","Total",561,28,14,0,3,1,2,1,0,0,7,14,1,6,3,4,25,8,2,2,4,0,0,7,2,0,5,6,6,4,0,4,0,0,0,0,0,46,9,4,0,5,6,2,4,7,7,5,1,0,4,19,1,2,7,2,0,7,81,60,16,14,15,9,6,21,21,66,2,2,15,3,2,6,3,1,32,20,11,1,17,0,3,14,0,74,57,18,0,39,17,8,2,5,2,76,61,57,3,1,15,15,0,51,21,3,4,6,8,30,26,4,0,114,13,1,4,8,101,5,39,19,5,8,25
"E01006545",2011,"Liverpool 019A","Total",670,23,16,0,1,4,3,5,0,2,1,7,0,1,0,6,53,8,0,1,7,0,0,12,1,0,11,12,12,21,3,9,2,5,0,1,1,63,11,6,1,4,13,6,7,12,12,4,4,0,0,23,0,3,8,3,0,9,110,88,22,15,26,21,4,22,22,65,0,0,26,0,3,7,16,0,26,13,12,1,13,1,1,9,2,90,70,23,1,46,20,11,3,2,4,85,63,54,3,6,22,17,5,87,35,12,8,8,7,52,40,9,3,94,10,0,7,3,84,8,27,14,3,6,26
"E01006546",2011,"Liverpool 019B","Total",546,29,17,0,4,3,2,1,0,0,7,12,0,1,1,10,37,3,0,0,3,0,0,13,3,0,10,11,11,10,0,7,1,1,0,0,1,56,12,8,0,4,8,1,7,6,6,10,7,0,3,20,1,5,4,5,0,5,83,65,20,15,13,12,5,18,18,54,2,2,14,0,3,5,5,1,27,14,12,1,11,1,0,10,0,67,50,18,1,31,17,8,3,4,2,73,60,48,8,4,13,13,0,40,9,4,1,2,2,31,27,2,2,107,12,0,10,2,95,9,28,6,5,10,37
"E01006547",2011,"Liverpool 019C","Total",521,34,8,0,2,1,0,0,0,0,5,26,0,7,2,17,55,12,2,3,7,0,0,17,3,3,11,8,8,18,0,6,2,7,0,0,3,49,6,3,0,3,12,3,9,13,13,7,2,0,5,11,0,2,6,3,0,0,58,50,12,11,15,10,2,8,8,54,2,2,21,6,5,1,8,1,18,10,8,0,13,1,0,12,0,68,57,14,4,39,11,2,5,2,2,60,51,38,5,8,9,9,0,47,14,2,3,5,4,33,28,2,3,96,19,0,7,12,77,3,26,15,1,5,27
"E01006548",2011,"Liverpool 019D","Total",583,22,12,0,3,1,2,2,0,4,0,10,0,4,1,5,44,5,1,2,2,0,0,17,1,0,16,12,12,10,0,2,0,7,0,1,0,57,14,6,1,7,7,3,4,7,7,7,1,3,3,22,0,1,6,9,0,6,81,60,11,16,9,21,3,21,21,42,0,0,18,0,4,4,10,0,15,7,8,0,9,0,2,5,2,95,79,27,1,51,16,7,3,1,5,77,52,42,5,5,25,19,6,61,20,8,4,3,5,41,34,5,2,104,16,1,7,8,88,5,31,11,1,10,30
"E01006549",2011,"Liverpool 043B","Total",820,71,40,3,7,13,0,1,1,5,10,31,0,19,0,12,254,60,19,14,25,1,1,61,40,4,17,78,78,55,8,18,12,8,0,2,7,106,15,5,0,10,23,5,18,3,3,30,24,3,3,35,0,2,8,16,1,8,63,49,16,12,9,10,2,14,14,49,2,2,12,1,5,2,4,0,10,7,3,0,25,0,2,23,0,62,49,9,1,39,13,4,3,6,0,76,41,38,2,1,35,32,3,45,11,4,4,2,1,34,27,4,3,94,3,1,0,2,91,3,10,8,1,4,65
"E01006550",2011,"Liverpool 038A","Total",583,34,17,0,1,5,1,1,4,2,3,17,1,6,3,7,108,19,4,3,11,0,1,32,21,1,10,39,39,18,5,3,4,4,0,0,2,74,10,4,1,5,13,1,12,5,5,26,16,4,6,20,0,0,5,4,0,11,67,55,17,15,9,10,4,12,12,28,2,2,4,0,2,1,1,0,9,7,1,1,13,1,1,11,0,38,26,8,0,18,12,7,2,1,2,96,88,79,3,6,8,7,1,16,8,1,1,3,3,8,8,0,0,122,1,0,0,1,121,6,7,4,2,5,97
"E01006551",2011,"Liverpool 048E","Total",466,50,32,2,7,5,1,3,2,5,7,18,0,5,2,11,133,24,3,8,13,0,0,35,24,1,10,39,39,35,6,11,1,12,1,1,3,63,5,2,1,2,8,3,5,2,2,20,14,2,4,28,1,2,5,11,0,9,31,27,6,5,5,9,2,4,4,21,0,0,5,1,2,2,0,0,3,1,1,1,13,2,1,10,0,41,27,6,0,21,14,9,0,5,0,44,35,33,2,0,9,9,0,11,4,1,1,1,1,7,7,0,0,72,5,0,1,4,67,3,11,12,2,0,39
"E01006552",2011,"Liverpool 039A","Total",646,52,19,2,3,3,0,2,0,1,8,33,0,9,1,23,107,22,8,3,9,2,0,21,12,0,9,38,38,26,3,10,2,5,2,2,2,85,7,1,0,6,15,2,13,4,4,31,21,6,4,28,1,3,7,9,0,8,51,43,14,10,6,12,1,8,8,56,1,1,12,2,2,2,6,0,19,16,2,1,24,0,1,23,0,85,68,14,1,53,17,4,6,6,1,59,45,41,3,1,14,13,1,39,15,6,1,4,4,24,21,1,2,112,9,1,4,4,103,3,33,26,0,4,37
"E01006553",2011,"Liverpool 042A","Total",873,62,36,1,7,8,0,2,6,4,8,26,0,12,1,13,234,39,14,9,14,1,1,94,65,10,19,58,58,43,6,19,6,7,3,0,2,118,17,6,5,6,11,3,8,10,10,36,20,7,9,44,2,4,9,21,0,8,78,62,14,11,14,21,2,16,16,33,1,1,5,0,0,2,2,1,15,6,8,1,12,0,1,10,1,84,65,31,0,34,19,15,2,1,1,107,88,80,6,2,19,17,2,28,13,1,2,9,1,15,12,1,2,129,5,2,2,1,124,5,13,9,5,3,89
"E01006554",2011,"Liverpool 048F","Total",752,72,41,4,3,15,0,0,4,6,9,31,1,14,0,16,259,47,19,10,15,2,1,60,40,3,17,88,88,64,14,18,5,11,2,4,10,75,7,1,0,6,13,2,11,0,0,30,21,5,4,25,2,0,1,17,0,5,47,38,9,14,5,7,3,9,9,28,3,3,6,0,3,0,3,0,7,5,2,0,12,0,0,11,1,57,46,17,3,26,11,6,3,2,0,86,66,62,3,1,20,18,2,9,1,0,0,0,1,8,7,1,0,119,7,3,0,4,112,6,13,7,1,6,79
"E01006556",2011,"Liverpool 039B","Total",596,48,12,0,1,1,1,0,0,2,7,36,1,12,1,22,57,9,5,3,1,0,0,16,6,0,10,19,19,13,0,5,0,6,0,0,2,45,8,6,1,1,9,1,8,1,1,7,5,2,0,20,2,1,7,4,0,6,54,36,13,13,3,6,1,18,18,64,0,0,16,1,0,8,7,0,11,9,2,0,37,0,0,36,1,80,63,13,0,50,17,7,5,2,3,71,54,48,2,4,17,17,0,45,14,2,1,2,9,31,25,6,0,132,17,0,3,14,115,6,34,19,1,12,43
"E01006557",2011,"Liverpool 038B","Total",739,46,34,0,6,7,2,3,7,2,7,12,0,5,0,7,137,28,4,14,9,0,1,42,19,3,20,37,37,30,3,11,5,9,0,0,2,78,13,4,2,7,5,0,5,5,5,24,13,4,7,31,1,0,13,10,0,7,72,55,11,13,20,9,2,17,17,32,0,0,9,0,1,0,6,2,10,6,3,1,13,0,0,12,1,70,44,19,3,22,26,17,6,1,2,140,124,116,6,2,16,14,2,25,12,2,3,4,3,13,9,2,2,139,10,1,7,2,129,3,10,8,0,8,100
"E01006558",2011,"Liverpool 018B","Total",472,20,11,0,2,0,0,1,0,0,8,9,0,3,1,5,20,6,1,1,3,1,0,7,1,0,6,3,3,4,0,1,2,1,0,0,0,43,13,10,1,2,6,0,6,6,6,5,2,0,3,13,0,0,3,6,1,3,60,48,18,6,9,11,4,12,12,46,1,1,8,0,3,1,4,0,19,14,3,2,18,0,0,17,1,60,46,13,1,32,14,5,3,5,1,63,40,32,2,6,23,18,5,42,16,4,6,2,4,26,20,4,2,118,17,0,10,7,101,9,50,11,1,11,19
"E01006560",2011,"Liverpool 023A","Total",525,17,8,0,0,6,0,0,0,0,2,9,0,3,0,6,29,4,0,2,2,0,0,13,2,0,11,8,8,4,0,0,0,4,0,0,0,30,3,2,0,1,8,0,8,4,4,5,2,0,3,10,0,1,4,1,1,3,60,43,15,9,9,9,1,17,17,46,0,0,18,5,2,4,6,1,14,9,4,1,14,0,0,12,2,75,58,13,0,45,17,5,4,2,6,66,55,51,1,3,11,11,0,63,32,12,5,7,8,31,21,2,8,139,17,0,4,13,122,8,49,17,4,17,27
"E01006562",2011,"Liverpool 018E","Total",468,26,10,0,0,3,1,2,0,0,4,16,0,5,4,7,27,6,0,1,5,0,0,13,1,0,12,3,3,5,1,1,1,1,1,0,0,32,9,4,0,5,1,0,1,6,6,1,0,0,1,15,0,1,3,4,0,7,57,48,6,8,15,16,3,9,9,49,0,0,12,3,0,2,5,2,12,9,3,0,25,0,0,22,3,72,57,17,0,40,15,4,6,5,0,58,47,41,3,3,11,10,1,53,23,7,1,8,7,30,26,2,2,94,6,0,3,3,88,7,31,11,5,16,18
"E01006563",2011,"Liverpool 024B","Total",410,15,9,0,2,2,0,2,0,1,2,6,0,3,0,3,26,2,0,1,1,0,0,13,1,0,12,5,5,6,0,2,1,1,1,1,0,35,6,2,0,4,10,0,10,4,4,5,4,0,1,10,0,1,3,4,0,2,57,45,16,8,6,11,4,12,12,44,2,2,15,1,2,6,6,0,17,12,5,0,10,0,0,9,1,69,54,12,0,42,15,10,2,2,1,46,40,36,1,3,6,5,1,35,13,5,3,3,2,22,19,3,0,83,8,0,3,5,75,9,26,14,3,5,18
"E01006564",2011,"Liverpool 023B","Total",683,31,18,0,5,4,0,3,0,1,5,13,0,5,1,7,63,6,1,1,4,0,0,23,2,0,21,16,16,18,1,9,2,3,1,2,0,44,8,3,0,5,6,1,5,8,8,9,6,1,2,13,0,4,4,2,0,3,94,80,11,23,20,24,2,14,14,76,6,6,25,2,7,6,10,0,28,26,1,1,17,0,3,9,5,85,61,18,0,43,24,9,9,4,2,67,54,47,5,2,13,13,0,86,43,13,9,12,9,43,35,4,4,137,16,1,10,5,121,7,48,11,3,19,33
"E01006565",2011,"Liverpool 029A","Total",653,31,21,0,2,3,1,4,1,1,9,10,0,4,0,6,75,11,2,4,5,0,0,37,5,2,30,15,15,12,2,3,2,4,0,1,0,69,6,2,1,3,8,0,8,15,15,6,1,0,5,34,0,3,12,12,0,7,103,77,14,20,19,19,5,26,26,63,1,1,22,2,3,6,10,1,28,18,9,1,12,2,1,8,1,95,77,19,0,58,18,4,9,3,2,66,56,49,2,5,10,10,0,66,18,3,3,7,5,48,39,2,7,85,8,0,4,4,77,5,23,12,3,10,24
"E01006566",2011,"Liverpool 032A","Total",695,56,35,1,10,6,5,2,0,4,7,21,0,6,1,14,125,18,2,5,10,1,0,39,7,1,31,39,39,29,5,10,2,9,1,2,0,85,15,7,0,8,12,4,8,11,11,10,7,1,2,37,1,0,14,11,0,11,103,80,24,20,17,13,6,23,23,72,5,5,30,7,4,8,10,1,24,18,5,1,13,0,1,11,1,66,48,14,0,34,18,3,7,6,2,68,54,49,2,3,14,14,0,53,19,4,1,7,7,34,29,3,2,67,13,0,2,11,54,8,11,10,2,6,17
"E01006567",2011,"Liverpool 026A","Total",659,52,22,0,4,4,2,0,1,5,6,30,0,9,2,19,103,18,1,4,13,0,0,52,23,1,28,18,18,15,2,2,4,6,0,0,1,55,17,8,0,9,12,3,9,3,3,4,0,2,2,19,0,2,3,9,0,5,86,66,10,17,13,19,7,20,20,74,2,2,17,3,2,6,6,0,41,28,11,2,14,2,1,11,0,68,43,10,2,31,25,13,7,1,4,63,51,45,4,2,12,12,0,69,23,6,3,11,3,46,41,3,2,89,14,0,5,9,75,9,26,11,1,8,20
"E01006568",2011,"Liverpool 026B","Total",733,55,39,0,9,9,5,6,0,4,6,16,0,5,2,9,125,14,3,3,8,0,0,45,11,2,32,34,34,32,1,14,7,7,1,2,0,98,12,7,0,5,8,2,6,16,16,15,10,4,1,47,1,6,16,8,0,16,106,85,30,28,8,17,2,21,21,73,4,4,24,4,4,3,9,4,32,24,5,3,13,0,3,9,1,103,81,23,2,56,22,7,10,3,2,62,40,34,3,3,22,18,4,57,23,7,5,8,3,34,31,1,2,54,5,0,1,4,49,2,16,8,2,5,16
"E01006569",2011,"Liverpool 029B","Total",509,42,19,0,3,3,3,3,0,1,6,23,0,4,2,17,61,9,0,5,3,1,0,21,5,0,16,16,16,15,3,6,2,4,0,0,0,49,10,3,1,6,8,3,5,6,6,9,7,0,2,16,0,1,2,7,0,6,63,48,9,13,9,14,3,15,15,46,4,4,13,2,2,3,5,1,23,19,4,0,6,1,1,4,0,78,61,12,0,49,17,7,4,1,5,52,40,29,7,4,12,7,5,48,23,2,6,10,5,25,22,1,2,70,9,0,7,2,61,5,28,9,1,4,14
"E01006570",2011,"Liverpool 026C","Total",739,66,36,1,12,10,4,3,0,0,6,30,0,10,1,19,131,22,3,5,13,0,1,48,12,3,33,31,31,30,1,10,8,8,0,1,2,94,12,3,3,6,8,0,8,11,11,12,6,1,5,51,1,1,16,14,0,19,97,76,25,24,12,11,4,21,21,76,2,2,28,2,4,7,13,2,28,14,14,0,18,0,2,13,3,69,50,22,2,26,19,6,11,1,1,80,58,50,3,5,22,18,4,53,20,7,6,3,4,33,30,0,3,73,6,0,2,4,67,11,15,10,3,7,21
"E01006571",2011,"Liverpool 026D","Total",557,34,20,3,2,5,2,0,0,1,7,14,0,3,1,10,48,6,0,3,3,0,0,18,2,0,16,14,14,10,2,1,0,5,0,0,2,46,4,3,0,1,15,2,13,8,8,3,1,2,0,16,0,0,5,5,0,6,83,59,11,15,10,15,8,24,24,59,3,3,21,3,4,3,10,1,23,16,7,0,12,0,1,11,0,78,56,14,0,42,22,5,9,5,3,60,50,49,0,1,10,10,0,57,11,1,1,7,2,46,42,2,2,92,11,2,5,4,81,6,35,11,1,7,21
"E01006572",2011,"Liverpool 025A","Total",409,21,10,0,1,3,0,1,0,0,5,11,1,3,2,5,28,4,2,0,1,1,0,11,1,0,10,8,8,5,0,0,5,0,0,0,0,35,6,2,3,1,6,1,5,5,5,3,2,0,1,15,1,1,7,1,0,5,53,32,5,9,7,9,2,21,21,47,0,0,12,1,5,1,5,0,23,17,5,1,12,0,1,10,1,63,45,7,0,38,18,4,5,5,4,58,52,47,0,5,6,5,1,36,13,3,3,4,3,23,17,4,2,68,7,3,3,1,61,11,18,6,4,5,17
"E01006573",2011,"Liverpool 029C","Total",590,38,22,0,3,4,2,2,1,3,7,16,0,7,1,8,75,17,0,6,9,2,0,23,8,0,15,25,25,10,2,5,0,1,1,0,1,40,14,2,2,10,5,1,4,3,3,6,2,2,2,12,0,3,3,1,0,5,97,81,23,22,16,19,1,16,16,44,2,2,17,0,1,4,11,1,21,17,3,1,4,0,0,4,0,93,80,16,0,64,13,1,6,5,1,67,47,44,1,2,20,16,4,43,17,4,5,6,2,26,24,2,0,93,13,1,8,4,80,8,19,13,6,12,22
"E01006574",2011,"Liverpool 025B","Total",512,30,16,0,6,2,1,2,0,2,3,14,0,4,2,8,53,10,0,4,4,2,0,22,5,0,17,13,13,8,0,5,1,2,0,0,0,50,5,2,0,3,9,2,7,6,6,4,3,1,0,26,1,3,7,4,0,11,54,41,4,12,9,11,5,13,13,60,1,1,22,0,6,4,12,0,30,23,6,1,7,1,0,5,1,100,86,23,2,61,14,3,5,6,0,55,44,39,4,1,11,11,0,57,32,12,10,8,2,25,24,1,0,53,3,0,2,1,50,8,16,3,2,11,10
"E01006575",2011,"Liverpool 034A","Total",569,36,19,0,6,2,3,2,1,3,2,17,0,8,2,7,116,15,2,5,8,0,0,37,17,2,18,36,36,28,5,11,1,8,2,1,0,68,9,6,0,3,12,4,8,8,8,10,6,0,4,29,0,1,10,11,0,7,91,72,21,14,15,17,5,19,19,48,2,2,23,1,4,4,14,0,15,12,3,0,8,2,0,6,0,59,41,15,0,26,18,7,9,1,1,52,41,39,1,1,11,8,3,41,22,9,6,4,3,19,17,1,1,58,11,1,6,4,47,3,13,8,4,4,15
"E01006576",2011,"Liverpool 034B","Total",902,87,58,1,13,18,0,4,1,3,18,29,0,7,2,20,166,31,5,11,14,1,0,50,17,2,31,48,48,37,4,13,5,10,0,1,4,126,16,5,1,10,12,2,10,15,15,11,7,1,3,72,1,8,18,27,0,18,133,103,33,23,17,18,12,30,30,99,4,4,40,9,8,6,15,2,35,27,8,0,20,2,1,14,3,66,46,21,1,24,20,8,8,4,0,103,73,61,10,2,30,24,6,52,17,4,3,5,5,35,31,0,4,70,12,0,5,7,58,5,14,8,3,9,19
"E01006577",2011,"Liverpool 034C","Total",775,81,50,0,10,10,6,4,0,7,13,31,1,7,2,21,208,44,9,20,14,0,1,47,17,8,22,61,61,56,10,19,7,16,0,4,0,97,11,5,0,6,15,2,13,11,11,15,6,5,4,45,1,5,8,12,0,19,120,97,38,20,15,19,5,23,23,64,1,1,24,5,6,3,10,0,31,21,10,0,8,0,2,4,2,47,38,23,0,15,9,0,6,2,1,65,45,40,3,2,20,13,7,38,17,4,2,5,6,21,17,2,2,55,0,0,0,0,55,6,14,7,1,3,24
"E01006578",2011,"Liverpool 036A","Total",712,70,44,3,13,16,3,2,0,2,5,26,0,6,1,19,146,24,1,12,9,2,0,49,14,1,34,47,47,26,2,8,10,3,0,0,3,98,11,5,0,6,8,2,6,9,9,12,4,0,8,58,0,6,12,27,0,13,108,87,26,29,12,16,4,21,21,83,3,3,25,0,6,2,17,0,34,30,3,1,21,1,4,14,2,62,44,16,0,28,18,8,9,0,1,67,48,36,7,5,19,19,0,36,13,2,6,4,1,23,19,2,2,42,2,0,2,0,40,7,5,1,2,5,20
"E01006579",2011,"Liverpool 034D","Total",800,81,46,0,13,8,2,7,0,5,11,35,0,6,2,27,193,31,8,11,11,1,0,43,13,3,27,63,63,56,10,21,7,11,0,5,2,105,13,8,0,5,7,2,5,14,14,12,5,4,3,59,1,3,16,20,1,18,131,102,29,25,22,16,10,29,29,76,3,3,36,4,13,6,12,1,25,19,6,0,12,0,4,8,0,49,36,14,2,20,13,3,10,0,0,64,49,44,4,1,15,12,3,53,24,5,6,5,8,29,24,3,2,48,4,0,2,2,44,7,7,7,1,5,17
