"lsoa11cd","date","lsoa11nm","Rural Urban","Main Language: All usual residents aged 3 and over; measures: Value","Main Language: English (English or Welsh if in Wales); measures: Value","Main Language: Welsh/Cymraeg (in England only); measures: Value","Main Language: Other UK language: Total; measures: Value","Main Language: Other UK language: Gaelic (Irish); measures: Value","Main Language: Other UK language: Gaelic (Scottish); measures: Value","Main Language: Other UK language: Manx Gaelic; measures: Value","Main Language: Other UK language: Gaelic (Not otherwise specified); measures: Value","Main Language: Other UK language: Cornish; measures: Value","Main Language: Other UK language: Scots; measures: Value","Main Language: Other UK language: Gypsy/Traveller languages; measures: Value","Main Language: French; measures: Value","Main Language: Portuguese; measures: Value","Main Language: Spanish; measures: Value","Main Language: Other European Language (EU): Total; measures: Value","Main Language: Other European Language (EU): Italian; measures: Value","Main Language: Other European Language (EU): German; measures: Value","Main Language: Other European Language (EU): Polish; measures: Value","Main Language: Other European Language (EU): Slovak; measures: Value","Main Language: Other European Language (EU): Czech; measures: Value","Main Language: Other European Language (EU): Romanian; measures: Value","Main Language: Other European Language (EU): Lithuanian; measures: Value","Main Language: Other European Language (EU): Latvian; measures: Value","Main Language: Other European Language (EU): Hungarian; measures: Value","Main Language: Other European Language (EU): Bulgarian; measures: Value","Main Language: Other European Language (EU): Greek; measures: Value","Main Language: Other European Language (EU): Dutch; measures: Value","Main Language: Other European Language (EU): Swedish; measures: Value","Main Language: Other European Language (EU): Danish; measures: Value","Main Language: Other European Language (EU): Finnish; measures: Value","Main Language: Other European Language (EU): Estonian; measures: Value","Main Language: Other European Language (EU): Slovenian; measures: Value","Main Language: Other European Language (EU): Maltese; measures: Value","Main Language: Other European Language (EU): Any other European Language (EU); measures: Value","Main Language: Other European Language (non EU): Total; measures: Value","Main Language: Other European Language (non EU): Albanian; measures: Value","Main Language: Other European Language (non EU): Serbian/Croatian/Bosnian; measures: Value","Main Language: Other European Language (non EU): Ukrainian; measures: Value","Main Language: Other European Language (non EU): Any other Eastern European Language (non EU); measures: Value","Main Language: Other European Language (non EU): Northern European Language (non EU); measures: Value","Main Language: Other European Language (non-national): Total; measures: Value","Main Language: Other European Language (non-national): Romani language (any); measures: Value","Main Language: Other European Language (non-national): Yiddish; measures: Value","Main Language: Russian; measures: Value","Main Language: Turkish; measures: Value","Main Language: Arabic; measures: Value","Main Language: West/Central Asian Language: Total; measures: Value","Main Language: West/Central Asian Language: Hebrew; measures: Value","Main Language: West/Central Asian Language: Kurdish; measures: Value","Main Language: West/Central Asian Language: Persian/Farsi; measures: Value","Main Language: West/Central Asian Language: Pashto; measures: Value","Main Language: West/Central Asian Language: West/Central Asian Language (all other); measures: Value","Main Language: South Asian Language: Total; measures: Value","Main Language: South Asian Language: Urdu; measures: Value","Main Language: South Asian Language: Hindi; measures: Value","Main Language: South Asian Language: Panjabi; measures: Value","Main Language: South Asian Language: Pakistani Pahari (with Mirpuri and Potwari); measures: Value","Main Language: South Asian Language: Bengali (with Sylheti and Chatgaya); measures: Value","Main Language: South Asian Language: Gujarati; measures: Value","Main Language: South Asian Language: Marathi; measures: Value","Main Language: South Asian Language: Telugu; measures: Value","Main Language: South Asian Language: Tamil; measures: Value","Main Language: South Asian Language: Malayalam; measures: Value","Main Language: South Asian Language: Sinhala; measures: Value","Main Language: South Asian Language: Nepalese; measures: Value","Main Language: South Asian Language: South Asian Language (all other); measures: Value","Main Language: East Asian Language: Total; measures: Value","Main Language: East Asian Language: Mandarin Chinese; measures: Value","Main Language: East Asian Language: Cantonese Chinese; measures: Value","Main Language: East Asian Language: All other Chinese; measures: Value","Main Language: East Asian Language: Japanese; measures: Value","Main Language: East Asian Language: Korean; measures: Value","Main Language: East Asian Language: Vietnamese; measures: Value","Main Language: East Asian Language: Thai; measures: Value","Main Language: East Asian Language: Malay; measures: Value","Main Language: East Asian Language: Tagalog/Filipino; measures: Value","Main Language: East Asian Language: East Asian Language (all other); measures: Value","Main Language: Oceanic/Australian language (any); measures: Value","Main Language: North/South American language (any); measures: Value","Main Language: Caribbean Creole: Total; measures: Value","Main Language: Caribbean Creole: Caribbean Creole (English-based); measures: Value","Main Language: Caribbean Creole: Caribbean Creole (all other); measures: Value","Main Language: African Language: Total; measures: Value","Main Language: African Language: Amharic; measures: Value","Main Language: African Language: Tigrinya; measures: Value","Main Language: African Language: Somali; measures: Value","Main Language: African Language: Krio; measures: Value","Main Language: African Language: Akan; measures: Value","Main Language: African Language: Yoruba; measures: Value","Main Language: African Language: Igbo; measures: Value","Main Language: African Language: Swahili/Kiswahili; measures: Value","Main Language: African Language: Luganda; measures: Value","Main Language: African Language: Lingala; measures: Value","Main Language: African Language: Shona; measures: Value","Main Language: African Language: Afrikaans; measures: Value","Main Language: African Language: Any other Nigerian language; measures: Value","Main Language: African Language: West African language (all other); measures: Value","Main Language: African Language: African language (all other); measures: Value","Main Language: Other Languages: Total; measures: Value","Main Language: Other Languages: All other languages; measures: Value","Main Language: Sign Language: Total; measures: Value","Main Language: Sign Language: British sign language; measures: Value","Main Language: Sign Language: Sign Language (all other); measures: Value","Main Language: Sign Language: Any Sign Communication System; measures: Value"
"E01006525",2011,"Liverpool 049A","Total",1172,1141,3,0,0,0,0,0,0,0,0,2,0,5,6,1,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,5,1,0,0,0,0,0,0,0,0,4,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01006526",2011,"Liverpool 048C","Total",1354,1320,1,0,0,0,0,0,0,0,0,2,0,0,7,3,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
"E01006527",2011,"Liverpool 053A","Total",1422,1392,1,0,0,0,0,0,0,0,0,1,2,4,8,0,2,3,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01006528",2011,"Liverpool 052C","Total",1414,1341,4,0,0,0,0,0,0,0,0,8,0,2,28,3,5,9,0,0,0,4,0,0,2,0,0,0,0,1,4,0,0,0,2,0,1,0,0,1,0,0,0,3,0,2,3,0,2,0,0,1,7,3,1,3,0,0,0,0,0,0,0,0,0,0,8,0,2,5,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,2,0,0,0,0
"E01006529",2011,"Liverpool 048D","Total",1251,1210,0,0,0,0,0,0,0,0,0,0,0,0,11,1,3,0,2,0,1,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14,2,1,0,0,1,0,3,0,1,2,0,0,0,0,0,0,0,0,0,0,11,0,0,1,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01006530",2011,"Liverpool 055A","Total",1393,1385,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01006531",2011,"Liverpool 055B","Total",1438,1419,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,1,0,0,0,0,0,0,0,6,0,1,0,1,0,0,0,0,0,0
"E01006532",2011,"Liverpool 047A","Total",1518,1469,3,0,0,0,0,0,0,0,0,0,0,2,7,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,1,0,6,6,0,4,1,1,0,16,7,2,5,0,0,2,0,0,0,0,0,0,0,6,1,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"E01006533",2011,"Liverpool 055C","Total",1369,1344,3,0,0,0,0,0,0,0,0,1,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,8,0,1,0,0,0,1,0,2,3,0,0,1,0,7,0,2,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01006534",2011,"Liverpool 054A","Total",1502,1421,0,0,0,0,0,0,0,0,0,0,0,9,13,0,1,1,0,0,0,0,0,3,2,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,4,0,0,2,0,2,19,10,0,6,0,0,1,0,0,0,2,0,0,0,26,0,14,9,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
"E01006535",2011,"Liverpool 054B","Total",1595,1560,1,0,0,0,0,0,0,0,0,2,3,3,8,0,2,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,5,0,4,1,0,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,6,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
