"lsoa11cd","lsoa11nm","r_rank","h_rank","g_rank","e_rank","r_exp","h_exp","g_exp","e_exp","ahah","r_ahah","d_ahah","r_dec","h_dec","g_dec","e_dec","gpp_dist","ed_dist","dent_dist","pharm_dist","gamb_dist","ffood_dist","pubs_dist","leis_dist","blue_dist","off_dist","tobac_dist","green_pas","green_act","ur","no2_mean","pm10_mean","so2_mean","d_gpp_dist","d_ed_dist","d_pharm_dist","d_dent_dist","d_gamb_dist","d_ffood_dist","d_pubs_dist","d_leis_dist","d_blue_dist","d_off_dist","d_tobac_dist","d_green_pas","d_green_act","d_no2_mean","d_pm10_mean","d_so2_mean"
"E01006541","Liverpool 015A",32230,15104,4961,35508,33.0523252841045,10.1667981895278,2.87096767259623,42.1367948786546,22.0567215062208,24145,6,8,4,2,9,1.1395652173913,4.31782608695652,1.06260869565217,0.733478260869565,0.727391304347826,0.366521739130435,1.07260869565217,1.6,1.65,1.04826086956522,1.89826086956522,1.14055598328,0.33,1,14.4417162993644,11.3745870777811,1.91662176300506,6,3,5,5,8,9,6,4,4,8,7,1,3,8,4,10
"E01006542","Liverpool 018A",39664,11394,1102,36058,64.0357503614213,7.22309273554521,0.607491299999979,44.0862630017753,28.9881493496854,34679,9,10,3,1,9,1.13263157894737,3.82263157894737,0.868421052631579,0.628947368421053,0.47,0.284210526315789,0.214736842105263,1.23263157894737,1.11210526315789,0.461052631578947,1.43578947368421,0.98344413258,0.19,1,14.6556744192527,11.3909965631833,1.95462999628165,6,2,4,4,9,10,10,3,3,10,8,1,1,9,4,10
"E01006543","Liverpool 015B",29120,14772,1332,35202,26.8490574914357,9.88747489258378,0.736331146414178,41.1196996625385,19.648140798243,18817,5,7,4,1,9,1.183,4.466,1.3415,0.512,0.72,0.6955,1.2095,1.749,1.835,1.2505,1.966,1.21672396362,0.165,1,14.3363614263076,11.3613197943447,1.89570582319384,6,3,3,6,8,8,5,4,5,8,7,1,1,8,4,10
"E01006544","Liverpool 015C",36533,4652,7560,36171,45.9140454324434,2.68129148759061,4.53145378503954,44.5080990787675,24.4087224459602,28609,7,9,2,2,9,0.632857142857143,3.7125,0.573928571428571,0.410357142857143,0.525,0.340357142857143,0.9525,0.989642857142857,1.8475,0.463928571428571,1.43285714285714,1.21103875532,0.41,1,14.7145067711033,11.3861942795139,1.9625706253321,3,2,2,2,9,10,6,2,5,10,8,1,5,9,4,10
"E01006545","Liverpool 019A",40393,1837,4059,36182,71.5630663092396,1.02177642467996,2.32160905300788,44.549579030404,29.8640077043329,35448,9,10,1,1,9,0.778695652173913,3.53782608695652,0.402173913043478,0.210434782608696,0.414782608695652,0.145652173913043,0.627826086956522,0.812608695652174,1.30869565217391,0.265217391304348,1.25782608695652,1.14402142331,0.34,1,14.7174024581909,11.3863229751587,1.96291649341583,4,2,1,1,10,10,8,2,3,10,9,1,3,9,4,10
"E01006546","Liverpool 019B",40277,6002,6247,35962,70.1879899203276,3.52173627947487,3.67760941012912,43.7338688456474,30.2803011138948,35805,9,10,2,2,9,0.914166666666667,3.53291666666667,0.653333333333333,0.467916666666667,0.41125,0.180833333333333,0.289583333333333,0.7475,1.62083333333333,0.46125,1.1625,1.04979028741,0.37,1,14.596424042825,11.4293891849715,1.94249986534614,5,2,2,3,10,10,10,2,4,10,9,1,4,9,4,10
"E01006547","Liverpool 019C",41435,2038,13644,35914,90.1042697930219,1.13638228805234,8.9630183442016,43.5596760027527,35.9408366070071,39111,10,10,1,4,9,0.775151515151515,2.94636363636364,0.567878787878788,0.351515151515152,0.206060606060606,0.131212121212121,0.36969696969697,0.317272727272727,2.52363636363636,0.333333333333333,0.666060606060606,1.20813116838,0.53,1,14.576978607533,11.4427688996355,1.93676071714403,4,2,1,2,10,10,10,1,7,10,10,1,7,8,5,10
"E01006548","Liverpool 019D",39639,3197,5279,36281,63.8166454741274,1.80859654905454,3.06781548650002,44.9263039109583,28.4048403551601,34113,9,10,1,2,9,0.743913043478261,3.1395652173913,0.55304347826087,0.509565217391304,0.342173913043478,0.252608695652174,0.588260869565217,0.360869565217391,2.47304347826087,0.512608695652174,0.784782608695652,1.04188424377,0.25,1,14.9179117149784,11.3900488385424,1.95787563282058,3,2,3,2,10,10,8,1,6,10,10,1,2,9,4,10
"E01006549","Liverpool 043B",33995,11038,5258,33497,37.4962550752063,6.95946963603243,3.05476401901667,36.1530571263347,20.9158864641475,21754,6,9,3,2,9,0.693888888888889,4.10666666666667,0.756111111111111,0.570555555555556,0.813888888888889,0.767222222222222,0.881111111111111,2.65888888888889,1.44888888888889,0.570555555555556,1.03666666666667,1.29797795421,0.39,1,13.7927481027189,11.0888280926295,1.84090276290522,3,3,3,3,7,7,7,6,4,10,9,1,4,8,4,10
"E01006550","Liverpool 038A",41667,3497,18726,33355,97.5297903860793,1.98584393834105,13.4572276842272,35.7840027271281,37.1892161839439,39604,10,10,1,5,8,0.277368421052632,4.70526315789474,0.548947368421053,0.401052631578947,0.397368421052632,0.115789473684211,0.201052631578947,1.86631578947368,2.48368421052632,0.153157894736842,0.270526315789474,1.27532649963,0.79,1,13.7808626261885,11.1324718644305,1.82088349521964,1,3,2,2,10,10,10,5,7,10,10,1,9,8,4,10
"E01006551","Liverpool 048E",36802,11657,2338,32275,47.017436713194,7.4198072468387,1.30850513826912,33.1555845155373,22.2253334034598,24520,6,9,3,1,8,0.543703703703704,4.82333333333333,0.778148148148148,0.74962962962963,0.674444444444444,0.61,0.63962962962963,2.38259259259259,1.86111111111111,0.600740740740741,0.631111111111111,1.2968178771,0.22,1,13.4854607333082,11.000904412912,1.79326296538473,2,3,5,4,8,8,8,6,5,10,10,1,1,8,4,10
"E01006552","Liverpool 039A",35969,6877,15327,34268,43.7593825542924,4.08334506622255,10.356338683595,38.2672927347795,24.1165897597224,28088,7,9,2,4,9,0.533636363636364,3.70045454545455,0.794545454545455,0.345454545454545,0.441818181818182,0.440454545454545,1.36681818181818,2.73818181818182,1.795,0.345454545454545,1.75863636363636,1.26744832036,0.81,1,14.2439727783203,11.0484066009521,1.87682950496674,2,2,1,4,10,9,4,6,5,10,7,1,9,8,4,10
"E01006553","Liverpool 042A",39357,4804,15381,31880,61.4797241283723,2.77439951609748,10.4024722578669,32.2646413253926,26.7303093069323,32028,8,10,2,4,8,0.357333333333333,5.25266666666667,0.778666666666667,0.355333333333333,0.784333333333333,0.225666666666667,0.384,1.55933333333333,2.85033333333333,0.449666666666667,0.730333333333333,0.97564893108,0.485,1,13.4573238426321,11.0100073152266,1.77285017176011,1,4,1,4,8,10,9,4,7,10,10,1,6,8,4,10
"E01006554","Liverpool 048F",40866,4672,5494,34284,78.2171081699679,2.69352103095517,3.20186545424045,38.3132937061254,30.6064470903222,36062,9,10,2,2,9,0.47304347826087,4.48869565217391,0.419565217391304,0.358695652173913,0.376521739130435,0.309565217391304,0.310434782608696,2.46,1.95478260869565,0.344347826086957,0.41,1.30493355993,0.33,1,14.0454568266464,11.1749968919332,1.8710942532915,2,3,1,1,10,10,10,6,5,10,10,1,3,8,4,10
"E01006556","Liverpool 039B",36381,6561,25614,34311,45.3132035848796,3.87893856899766,21.4151830974831,38.3911295817436,27.249613708276,32727,8,9,2,7,9,0.639333333333333,3.40133333333333,0.478333333333333,0.454666666666667,0.247,0.556666666666667,1.104,2.48766666666667,2.35833333333333,0.912666666666667,1.32066666666667,0.62827103202,0.915,1,14.0570456109932,11.1925423387855,1.86950125186751,3,2,2,2,10,8,5,6,6,9,8,2,9,8,4,10
"E01006557","Liverpool 038B",41708,547,15491,34343,99.133271285361,0.299535209031527,10.4967352687999,38.4837219063577,37.1033159173875,39568,10,10,1,4,9,0.260625,4.37375,0.21,0.203125,0.20625,0.12625,0.1525,2.33,2.339375,0.203125,0.21,1.24548722649,0.65,1,14.0696725845337,11.1842184066772,1.87377607822418,1,3,1,1,10,10,10,5,6,10,10,1,8,8,4,10
"E01006558","Liverpool 018B",41547,8289,1159,35991,93.3920808528373,5.01957542381797,0.639353970453284,43.8397532463618,35.7226908733676,39022,10,10,2,1,9,0.862592592592593,3.39148148148148,0.601111111111111,0.594814814814815,0.224074074074074,0.218148148148148,0.134444444444444,1.40296296296296,0.792222222222222,0.181111111111111,1.32,1.04670726259,0.24,1,14.9125642776489,11.2388095855713,1.96242117881775,4,2,3,2,10,10,10,3,2,10,8,1,2,9,4,10
"E01006560","Liverpool 023A",37157,5086,7778,36117,48.5596467324074,2.94814411790507,4.67633894321334,44.3055482465813,25.1224195100268,29759,8,9,2,2,9,0.634761904761905,2.78547619047619,0.654047619047619,0.422857142857143,0.564761904761905,0.430714285714286,0.481904761904762,1.27833333333333,1.28095238095238,0.551428571428571,1.34238095238095,0.6034072452,0.37,1,14.825932780779,11.3299463883479,1.96173940938733,3,2,2,3,9,9,9,3,3,10,8,3,4,9,4,10
"E01006562","Liverpool 018E",40843,3581,4469,36224,77.8449144135927,2.03571896865483,2.56969209709406,44.7086487319218,31.7897435528158,36974,9,10,1,2,9,0.760294117647059,2.77588235294118,1.14088235294118,0.232647058823529,0.461470588235294,0.206764705882353,0.242058823529412,0.747941176470588,2.05117647058824,0.355588235294118,0.635,0.8142375936,0.23,1,14.8396649700641,11.3995616438411,1.95577785815781,4,2,1,5,9,10,10,2,5,10,10,2,1,9,4,10
"E01006563","Liverpool 024B",40493,5726,17107,36253,72.8182651648874,3.3473965184084,11.9280103039162,44.8191281771777,33.2282000410974,37855,10,10,2,5,9,0.850909090909091,2.43454545454545,1.13954545454545,0.400909090909091,0.389772727272727,0.316363636363636,0.333863636363636,0.714318181818182,2.75,0.4275,0.446818181818182,0.60662921032,0.43,1,14.9178806107808,11.41608449152,1.9491751581338,4,1,2,5,10,10,10,1,7,10,10,3,5,9,4,10
"E01006564","Liverpool 023B",36360,7434,14765,35884,45.2314130324372,4.44812715047218,9.8816219079802,43.4514716335156,25.7531584311013,30719,8,9,2,4,9,0.688918918918919,2.27972972972973,1.01918918918919,0.563243243243243,0.726216216216216,0.554324324324324,0.56027027027027,1.23378378378378,2.64513513513514,0.720810810810811,0.745945945945946,0.33480862284,0.285,1,15.2184021753756,11.1861576765125,1.93643377627289,3,1,3,5,8,8,8,3,7,9,10,4,2,9,4,10
"E01006565","Liverpool 029A",36921,17014,28020,35524,47.5229670919589,11.8431808724775,25.0021363881986,42.1912341128027,31.6398796163594,36853,9,9,5,7,9,1.19238095238095,5.56095238095238,1.14952380952381,0.736190476190476,0.682857142857143,0.478095238095238,0.538095238095238,1.55428571428571,3.55952380952381,0.738571428571429,0.731904761904762,0.16965013482,0.4,1,14.8640537261963,11.4933586120605,1.86030447483063,6,4,5,6,8,9,9,4,8,9,10,7,5,9,5,10
"E01006566","Liverpool 032A",38222,12663,28567,34774,53.9247093501768,8.18817886510766,25.902029434458,39.768566921577,31.9458711428299,37084,9,10,4,7,9,0.999166666666667,5.42166666666667,0.854583333333333,0.670833333333333,0.558333333333333,0.558333333333333,0.282916666666667,1.23791666666667,2.96416666666667,0.791666666666667,0.7425,0.21591006107,0.53,1,14.7236139735164,11.4381526559945,1.81069367282919,5,4,4,4,9,8,10,3,7,9,10,6,7,9,4,10
"E01006567","Liverpool 026A",33169,20792,31981,34377,35.3093820572858,15.5690423128551,32.4891887889732,38.5825113994002,30.4875311396286,35971,9,8,5,8,9,1.06,6.1440625,1.1803125,1.0921875,0.8528125,0.6421875,0.564375,1.9234375,4.4359375,1.0490625,1.41875,0.1720000467,0.48,1,14.5622217054267,11.4029757830857,1.79386251255274,5,4,7,6,7,8,8,5,9,8,8,7,6,8,4,10
"E01006568","Liverpool 026B",22504,26740,37936,33188,17.4790162865015,23.0245273493381,52.3567302864327,35.3574181271178,32.0544230123475,37160,9,6,7,10,8,1.3404,7.35,1.4768,1.26,1.3844,0.7544,1.5004,2.6672,6.9912,1.4696,2.7968,0.53287828757,2.05,1,13.9710943260136,11.3160903018712,1.77055356859053,7,5,8,7,5,7,4,6,10,7,5,3,10,8,4,10
"E01006569","Liverpool 029B",35793,16809,28868,34193,43.1263316081752,11.6572889143185,26.4126588739256,38.0528811829305,29.8122901448375,35388,9,9,5,7,9,1.16962962962963,5.62185185185185,1.19296296296296,0.728518518518519,0.752222222222222,0.575925925925926,0.637037037037037,1.45925925925926,3.47481481481482,0.75037037037037,0.766666666666667,0.17438037437,0.44,1,14.3462005479377,11.3656730928387,1.80166107541992,6,4,5,6,8,8,8,4,8,9,10,6,5,8,4,10
"E01006570","Liverpool 026C",36236,12668,30009,33517,44.7543000188168,8.19206264437475,28.4582781166853,36.2055156644963,29.4025391110933,35034,9,9,4,8,9,0.699677419354839,6.54677419354839,1.11483870967742,0.523225806451613,0.593548387096774,0.300967741935484,0.684516129032258,1.65935483870968,4.42870967741935,0.65741935483871,1.61838709677419,0.49216136584,0.665,1,14.0629549537011,11.3278473197719,1.78318639509464,3,5,3,5,9,10,8,4,9,10,8,3,8,8,4,10
"E01006571","Liverpool 026D",37468,7272,20937,33478,50.0012869893832,4.34143458625528,15.7248015376741,36.1033320950473,26.54271380209,31815,8,9,2,6,9,0.501785714285714,6.77178571428571,0.5525,0.628928571428571,0.376785714285714,0.368928571428571,0.891071428571429,1.04,5.28392857142857,0.490357142857143,1.32821428571429,0.17218790061,0.2,1,14.125327265273,11.3397181446549,1.77456976574371,2,5,4,2,10,9,7,2,9,10,8,7,1,8,4,10
"E01006572","Liverpool 025A",37658,988,34055,33776,50.9286678981675,0.543898075402918,37.6635116367678,36.8958873002199,31.5079912276395,36752,9,10,1,9,9,0.316,7.505,0.309,0.3925,0.3595,0.4175,1.589,0.334,7.51,0.3595,0.8825,0.14210488228,0.375,1,14.2715317160258,11.3555304283451,1.78154732762287,1,5,1,1,10,9,4,1,10,10,9,7,4,8,4,10
"E01006573","Liverpool 029C",41684,2638,29121,35061,98.1811383027785,1.48192580587524,26.850805831726,40.6657587650301,41.7949071763525,40915,10,10,1,7,9,0.639545454545455,4.91409090909091,0.499090909090909,0.221818181818182,0.152272727272727,0.153181818181818,0.212272727272727,0.88,2.58681818181818,0.281363636363636,0.269090909090909,0.17192990772,0.555,1,14.7697689887213,11.4553128806654,1.82396251841059,3,3,1,2,10,10,10,2,7,10,10,7,7,9,5,10
"E01006574","Liverpool 025B",38035,6295,35535,34016,52.8874817804512,3.70827196425912,42.2287359717057,37.5546566191662,34.0947865838955,38281,10,10,2,9,9,0.485454545454545,8.25818181818182,0.721363636363636,0.448181818181818,0.408181818181818,0.488181818181818,1.43227272727273,0.760454545454545,7.81681818181818,0.41,0.485,0.50754849685,0.82,1,14.4290169583305,11.3751411544452,1.78278569433876,2,6,2,3,10,9,4,2,10,10,10,3,9,8,4,10
"E01006575","Liverpool 034A",24761,20958,22994,34706,20.2668514011331,15.7474474717117,18.0562010770204,39.5610237795304,23.4078809323489,26811,7,6,6,6,9,1.32727272727273,5.50772727272727,1.53454545454545,0.693181818181818,1.30636363636364,1.38818181818182,0.883636363636364,2.36636363636364,4.65545454545455,1.68045454545455,1.66636363636364,0.22519297957,0.27,1,14.519244205418,11.3678751033262,1.82960569959933,6,4,4,7,5,5,7,6,9,7,8,6,2,8,4,10
"E01006576","Liverpool 034B",24679,16496,35909,33273,20.1594225283889,11.3763305662568,43.5416065534431,35.5735532574215,27.6627282263776,33221,8,6,4,9,8,0.520666666666667,6.276,1.03533333333333,0.963333333333333,1.133,1.947,0.583,2.87166666666667,4.625,1.69066666666667,2.27133333333333,0.21766000675,0.85,1,14.1739455641222,11.2757147231957,1.76803783275662,2,5,6,5,6,4,8,6,9,7,6,6,9,8,4,10
"E01006577","Liverpool 034C",25217,15220,24586,34245,20.8735910950635,10.2651982938811,20.0381866562978,38.2013271097369,22.3445757887448,24779,6,7,4,6,9,0.744583333333333,6.3025,0.949583333333333,0.6125,0.835833333333333,1.81958333333333,0.821666666666667,2.75291666666667,4.34333333333333,1.51458333333333,2.28083333333333,0.22523224149,0.31,1,14.2940874550223,11.3036538030464,1.81979215959588,3,5,4,5,7,4,7,6,9,7,6,6,3,8,4,10
"E01006578","Liverpool 036A",21373,19535,28036,32895,16.199610262356,14.2612296885962,25.0279648787168,34.6275803660002,22.5290962989173,25171,7,6,5,7,8,0.845909090909091,6.79954545454545,0.939545454545455,1.03909090909091,1.28727272727273,1.69454545454545,0.935454545454545,2.55409090909091,4.66727272727273,1.79818181818182,2.57954545454545,0.29184156082,0.42,1,14.0257249621347,11.2337526079182,1.75995620957221,4,5,7,4,5,4,6,6,9,7,6,5,5,8,4,10
"E01006579","Liverpool 034D",29428,14584,33751,32856,27.3939291952969,9.73079532265564,36.8283382084163,34.5321580851122,27.1213052028703,32555,8,8,4,9,8,0.804074074074074,6.56666666666667,0.544074074074074,0.882962962962963,0.615555555555556,1.95592592592593,0.485925925925926,2.46074074074074,3.98296296296296,1.1337037037037,2.56333333333333,0.24597377832,0.74,1,13.9700962398786,11.2191059559116,1.76433971485489,4,5,6,2,8,4,9,6,9,8,6,5,8,8,4,10
"E01006580","Liverpool 036B",28849,17104,18765,31602,26.3800890592757,11.925268981501,13.4953486992215,31.657667239195,20.8645934947983,21640,6,7,5,5,8,1.14076923076923,7.38615384615385,0.754230769230769,0.641923076923077,1.20307692307692,1.20230769230769,0.541153846153846,2.49576923076923,4.32307692307692,0.810384615384615,2.58769230769231,0.29820484159,0.245,1,13.4785625084202,11.0930744988013,1.74638518414312,6,5,4,3,6,6,9,6,9,9,6,5,2,8,4,10
"E01006581","Liverpool 036C",32206,9576,36045,31489,32.99744266463,5.90744932718343,44.0382257143879,31.4154544541813,28.5896430400957,34300,9,8,3,9,8,1.38333333333333,6.97555555555556,0.331111111111111,0.41037037037037,0.691481481481481,1.65962962962963,0.513333333333333,2.25259259259259,3.75148148148148,0.41037037037037,2.86962962962963,0.14749535346,0.85,1,13.4273799793871,11.0676695595674,1.74743560890201,7,5,2,1,8,4,9,5,8,10,5,7,9,8,4,10
"E01006582","Liverpool 041A",30282,14308,32329,32137,28.9759279341402,9.5026929168059,33.2801106572633,32.8403807337937,26.1497780605008,31275,8,8,4,8,8,1.12028571428571,7.17685714285714,0.51,0.761428571428571,0.886571428571429,1.436,0.401142857142857,1.87085714285714,3.33314285714286,0.946285714285714,2.53828571428571,0.24849315806,0.73,1,13.6041374631289,11.1122470998893,1.76121663329405,6,5,5,2,7,5,9,5,8,9,6,5,8,8,4,10
"E01006583","Liverpool 047C",23587,20639,30702,31276,18.774656133026,15.4058252305012,29.7957819005155,30.9657155393948,23.7354947008594,27408,7,6,5,8,8,1.86157894736842,7.60631578947368,0.821052631578947,0.69421052631579,1.31578947368421,1.76947368421053,1.00631578947368,2.24631578947368,2.47631578947368,0.69421052631579,3.24263157894737,0.35894933587,1.01,1,13.3344493222125,11.0462962424362,1.74646828384842,8,5,4,4,5,4,6,5,6,9,5,4,9,8,4,10
"E01006584","Liverpool 034E",28851,23398,35713,33848,26.3835152897039,18.5432256139822,42.8442420841743,37.091544497335,31.2156318712988,36545,9,7,6,9,9,0.976818181818182,5.97409090909091,1.19,1.49318181818182,0.677727272727273,1.40090909090909,0.660909090909091,2.50181818181818,4.76954545454545,1.63272727272727,1.85772727272727,0.12304231971,0.605,1,14.3748633742371,11.340330318015,1.78172267783326,5,4,8,6,8,5,8,6,9,7,7,7,7,8,4,10
"E01006585","Liverpool 032B",25140,21098,24897,34464,20.7700075176319,15.8989928804688,20.4461398545993,38.8372453827435,23.9880964088609,27859,7,7,6,6,9,1.11565217391304,4.89608695652174,1.45391304347826,1.15130434782609,1.31347826086957,1.16608695652174,1.17478260869565,1.80869565217391,3.43521739130435,1.56826086956522,1.40391304347826,0.25398771939,0.39,1,14.5038372166343,11.3710231246796,1.8103662631241,6,3,7,7,5,6,5,4,8,7,8,5,4,8,4,10
"E01006586","Liverpool 032C",30467,10564,14042,34124,29.3334580878266,6.61309112492158,9.28497533091731,37.8573724596694,20.7722242508337,21422,6,8,3,4,9,0.637674418604651,5.29744186046512,0.731395348837209,0.524186046511628,0.534418604651163,1.27511627906977,0.536279069767442,2.33581395348837,4.00162790697674,1.80976744186047,1.9906976744186,0.23771644529,0.18,1,14.3396895391411,11.3198128982442,1.80710796721279,3,4,3,3,9,5,9,5,9,7,7,6,1,8,4,10
"E01006587","Liverpool 032D",26202,17389,27020,35098,22.2415267014787,12.1871645194993,23.4428338615951,40.7840136855737,24.6638846920367,29017,7,7,5,7,9,0.94875,5.00375,1.055,0.9,0.9,1.35458333333333,0.95,2.07125,3.73333333333333,1.76041666666667,1.6375,0.24074430384,0.415,1,14.4831457138062,11.3334760665894,1.87704694271088,5,3,6,5,7,5,6,5,8,7,8,5,5,8,4,10
"E01006588","Liverpool 042C",33902,2320,29274,33269,37.2393874751666,1.29814136301491,27.1198798747167,35.5633365222587,25.3051863087892,30070,8,9,1,8,8,0.5475,5.105625,0.229375,0.2846875,0.61125,0.78875,0.406875,1.804375,3.3934375,1.243125,1.6703125,0.17259866542,0.46,1,13.8963868066909,11.1904427425108,1.80116274895603,2,4,1,1,9,7,9,4,8,8,8,7,6,8,4,10
"E01006589","Liverpool 041B",28515,4475,28279,32540,25.8149514653183,2.57334252052034,25.4238428968482,33.7732537660736,21.8963476621901,23829,6,7,2,7,8,0.42962962962963,5.78518518518519,0.407407407407407,0.371111111111111,0.721111111111111,1.16259259259259,0.666666666666667,1.94851851851852,3.48777777777778,1.52296296296296,2.33888888888889,0.20474243146,0.45,1,13.6968378953572,11.1364233012595,1.7757669874938,1,4,1,1,8,6,8,5,8,7,6,6,5,8,4,10
"E01006590","Liverpool 042D",38462,3838,28035,33179,55.3283561477693,2.18898792893404,25.0263497480304,35.3346516930199,29.4695863794384,35091,9,10,1,7,8,0.428148148148148,5.58925925925926,0.372222222222222,0.437037037037037,0.832222222222222,0.232962962962963,0.312962962962963,1.29666666666667,2.90074074074074,0.651481481481481,1.0962962962963,0.43339653019,0.73,1,13.852346156398,11.1753064880225,1.79990445919919,1,4,2,1,7,10,10,3,7,10,9,4,8,8,4,10
"E01006591","Liverpool 041C",34387,1998,21942,31886,38.6116480696568,1.11352959106878,16.8343769137066,32.2779197061767,22.2093685701522,24476,6,9,1,6,8,0.278571428571429,6.49071428571429,0.336071428571429,0.352142857142857,0.761071428571429,0.513571428571429,0.508571428571429,1.24571428571429,2.79428571428571,0.842142857142857,1.71571428571429,0.19560920261,0.335,1,13.5081069215982,11.061751367167,1.76226420674074,1,5,1,1,8,9,9,3,7,9,7,6,3,8,4,10
"E01006592","Liverpool 041D",33061,11528,18663,31102,35.0382245577093,7.3231096586499,13.3957807415822,30.6047394265271,21.5904635961171,23202,6,8,3,5,8,0.752571428571429,7.04257142857143,0.714857142857143,0.777142857142857,0.808,0.792857142857143,0.444,1.01714285714286,2.48942857142857,0.818,2.08457142857143,0.51976558857,0.47,1,13.3172268367496,10.9991801171114,1.74615194781348,4,5,5,3,7,7,9,2,7,9,7,3,6,8,4,10
"E01006593","Liverpool 042E",37465,3929,12496,32560,49.9869398872773,2.24350404650178,8.05883595846595,33.8205504991219,23.5274575978417,27048,7,9,1,3,8,0.38258064516129,5.76516129032258,0.534193548387097,0.401612903225806,0.598709677419355,0.316129032258064,0.475161290322581,1.0841935483871,2.57516129032258,0.671612903225806,1.21967741935484,0.5209314526,0.31,1,13.5571024542958,11.0314639902588,1.80165982776503,1,4,2,2,9,10,9,2,7,9,9,3,3,8,4,10
"E01006594","Liverpool 047D",22915,22514,17150,30578,17.9621598190119,17.4906519388232,11.9673385385186,29.550674669276,19.2427062414074,17878,5,6,6,5,8,1.65913043478261,7.61086956521739,1.20434782608696,1.10782608695652,1.4895652173913,1.49565217391304,0.892608695652174,1.23478260869565,1.69304347826087,1.09826086956522,2.8995652173913,0.55961748442,0.59,1,13.1086544316212,10.9550344370556,1.74503188954924,8,5,7,6,5,5,7,3,5,8,5,3,7,8,4,10
"E01006595","Liverpool 049B",35357,9823,16809,31892,41.6292730987714,6.08184056660359,11.6572889143185,32.291205757276,22.9149020842424,25950,7,9,3,5,8,0.79125,6.774375,0.6834375,0.74875,0.4796875,0.47125,0.4796875,0.7040625,2.1796875,0.9084375,2.228125,0.51363083143,0.46,1,13.3871410680336,10.965126830799,1.78544621437755,4,5,5,3,9,9,9,1,6,9,6,3,6,8,4,10
"E01006596","Liverpool 049C",38579,4184,16338,31187,56.0449949053037,2.39696098002793,11.2357978824441,30.7803706262851,25.1145310985152,29748,8,10,2,4,8,0.47,6.37964285714286,0.686071428571429,0.335035714285714,0.351785714285714,0.329642857142857,0.532857142857143,0.775357142857143,1.91964285714286,0.404642857142857,1.83392857142857,0.49662999389,0.48,1,13.3123827382436,10.9765507009796,1.75377062164784,2,5,1,3,10,10,9,2,5,10,7,3,6,8,4,10
"E01006597","Liverpool 041E",30552,13282,9409,30541,29.4996108202894,8.67404608970881,5.79028588259946,29.4780409660983,18.360495939674,15815,4,8,4,3,8,1.094,6.87857142857143,1.00114285714286,0.839714285714286,0.789142857142857,0.784,0.832857142857143,0.592,1.76571428571429,0.833142857142857,2.33371428571429,0.70179962811,0.38,1,13.1623258084651,10.9494527978501,1.74060392119225,5,5,5,5,7,7,7,1,5,9,6,2,4,8,4,10
"E01006598","Liverpool 010A",29558,5507,24813,31688,27.6278386579055,3.20999590399308,20.3352379441618,31.8437308006748,20.7542008266838,21373,6,8,2,6,8,0.31962962962963,3.05555555555556,1.13888888888889,0.31962962962963,0.858888888888889,1.00777777777778,1.37925925925926,3.61148148148148,4.83518518518519,1.11444444444444,1.00888888888889,1.62669345489,0.81,1,13.3983709618413,11.1568514177657,1.74813032081167,1,2,1,5,7,6,4,7,9,8,9,1,9,8,4,10
"E01006599","Liverpool 010B",27291,10426,18300,31540,23.8550712478261,6.51321945342663,13.0448920794443,31.5244560169748,18.734409699418,16654,4,7,3,5,8,0.590740740740741,3.31592592592593,0.792222222222222,0.56037037037037,0.772222222222222,1.27444444444444,1.31666666666667,3.57925925925926,3.37666666666667,1.20592592592593,1.55296296296296,2.40125661645,0.8,1,13.3380226954375,11.1561278735051,1.74497552805094,2,2,3,4,8,5,5,7,8,8,8,1,9,8,4,10
"E01006600","Liverpool 011A",37360,8374,33085,33425,49.490347643194,5.07716974976687,35.0982061164783,35.9651909389758,31.4077286121037,36673,9,9,3,8,9,0.536521739130435,4.14521739130435,0.650869565217391,0.477391304347826,0.438695652173913,0.49304347826087,0.516086956521739,2.82608695652174,2.80782608695652,0.674782608695652,1.1404347826087,0.2297653011,0.9,1,13.7974600445002,11.2368246964986,1.81088814571843,2,3,2,3,10,9,9,6,7,9,9,6,9,8,4,10
"E01006603","Liverpool 011B",37493,7350,23626,35167,50.1211954949152,4.3927433028161,18.8227028570636,41.0061805893123,28.5857055610268,34294,9,9,2,6,9,0.699444444444444,3.95666666666667,0.56,0.406666666666667,0.401111111111111,0.419444444444444,0.528611111111111,2.30944444444444,3.17944444444444,0.837777777777778,1.11527777777778,0.28342982584,0.4,1,14.3233633041382,11.3562297821045,1.89333128929138,3,3,2,2,10,9,9,5,8,9,9,5,5,8,4,10
"E01006604","Liverpool 016A",30353,13779,16201,32697,29.1124858219337,9.07172053931826,11.11463481046,34.1471747291649,20.8615039752192,21631,6,8,4,4,8,0.844615384615385,4.59692307692308,0.599230769230769,0.866153846153846,0.813076923076923,1.03615384615385,0.888846153846154,2.56923076923077,2.27230769230769,0.824230769230769,1.75,0.69114701379,0.505,1,13.604375834863,11.1953765371064,1.78187051043464,4,3,6,2,7,6,7,6,6,9,7,2,6,8,4,10
